Timestamp,level,message
2005-12-04 20:37:49,error,mod_jk child workerEnv in error state 6
2005-12-04 20:37:49,error,mod_jk child workerEnv in error state 6
2005-12-04 20:38:14,error,mod_jk child workerEnv in error state 6
2005-12-04 20:38:14,error,mod_jk child workerEnv in error state 6
2005-12-04 20:38:14,error,mod_jk child workerEnv in error state 7
2005-12-04 20:47:16,error,jk2_init() Can't find child 2082 in scoreboard
2005-12-04 20:47:16,error,mod_jk child workerEnv in error state 6
2005-12-04 20:47:16,error,mod_jk child init 1 -2
2005-12-04 20:47:16,error,mod_jk child workerEnv in error state 9
2005-12-04 20:47:17,error,jk2_init() Can't find child 2085 in scoreboard
2005-12-04 20:47:17,error,mod_jk child init 1 -2
2005-12-04 20:47:17,error,jk2_init() Can't find child 2086 in scoreboard
2005-12-04 20:47:17,error,mod_jk child init 1 -2
2005-12-04 20:47:17,error,jk2_init() Can't find child 2087 in scoreboard
2005-12-04 20:47:17,error,mod_jk child workerEnv in error state 7
2005-12-04 20:47:17,error,mod_jk child init 1 -2
2005-12-05 01:04:31,error,[client 218.62.18.218] Directory index forbidden by rule: /var/www/html/
2005-12-05 01:30:32,error,[client 211.62.201.48] Directory index forbidden by rule: /var/www/html/
2005-12-05 03:21:02,error,mod_jk child workerEnv in error state 6
2005-12-05 03:23:24,error,mod_jk child workerEnv in error state 6
2005-12-05 03:23:24,error,[client 218.207.61.7] Directory index forbidden by rule: /var/www/html/
2005-12-05 03:25:46,error,mod_jk child workerEnv in error state 6
2005-12-05 03:36:57,error,mod_jk child workerEnv in error state 6
2005-12-05 03:36:57,error,mod_jk child workerEnv in error state 6
2005-12-05 03:36:57,error,mod_jk child workerEnv in error state 6
2005-12-05 03:36:57,error,mod_jk child workerEnv in error state 6
2005-12-05 03:40:55,error,mod_jk child workerEnv in error state 6
2005-12-05 03:44:50,error,[client 168.20.198.21] Directory index forbidden by rule: /var/www/html/
2005-12-05 03:44:50,error,mod_jk child workerEnv in error state 6
2005-12-05 03:47:54,error,mod_jk child workerEnv in error state 8
2005-12-05 03:47:54,error,mod_jk child workerEnv in error state 8
2005-12-05 03:47:54,error,mod_jk child workerEnv in error state 7
2005-12-05 03:47:54,error,mod_jk child workerEnv in error state 6
2005-12-05 03:50:59,error,mod_jk child workerEnv in error state 6
2005-12-05 03:50:59,error,mod_jk child workerEnv in error state 6
2005-12-05 03:50:59,error,mod_jk child workerEnv in error state 6
2005-12-05 03:50:59,error,mod_jk child workerEnv in error state 6
2005-12-05 03:56:15,error,mod_jk child workerEnv in error state 6
2005-12-05 03:56:15,error,mod_jk child workerEnv in error state 6
2005-12-05 03:56:15,error,mod_jk child workerEnv in error state 6
2005-12-05 03:56:15,error,mod_jk child workerEnv in error state 6
2005-12-05 04:01:23,error,mod_jk child workerEnv in error state 6
2005-12-05 04:01:23,error,mod_jk child workerEnv in error state 6
2005-12-05 04:01:23,error,mod_jk child workerEnv in error state 6
2005-12-05 04:01:23,error,mod_jk child workerEnv in error state 6
2005-12-05 04:06:45,error,mod_jk child workerEnv in error state 6
2005-12-05 04:06:45,error,mod_jk child workerEnv in error state 6
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 9
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 8
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 6
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 9
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 6
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 10
2005-12-05 04:14:00,error,mod_jk child workerEnv in error state 9
2005-12-05 05:06:47,error,mod_jk child workerEnv in error state 6
2005-12-05 05:06:47,error,mod_jk child workerEnv in error state 6
2005-12-05 05:06:47,error,mod_jk child workerEnv in error state 6
2005-12-05 05:15:33,error,mod_jk child workerEnv in error state 9
2005-12-05 05:15:33,error,mod_jk child workerEnv in error state 9
2005-12-05 05:15:33,error,mod_jk child workerEnv in error state 7
2005-12-05 05:15:33,error,mod_jk child workerEnv in error state 8
2005-12-05 06:35:27,error,mod_jk child workerEnv in error state 6
2005-12-05 06:36:58,error,mod_jk child workerEnv in error state 6
2005-12-05 06:36:59,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/
2005-12-05 07:16:03,error,mod_jk child workerEnv in error state 6
2005-12-05 07:16:03,error,mod_jk child workerEnv in error state 6
2005-12-05 07:21:09,error,mod_jk child workerEnv in error state 6
2005-12-05 07:21:09,error,mod_jk child workerEnv in error state 6
2005-12-05 07:21:09,error,mod_jk child workerEnv in error state 6
2005-12-05 07:26:00,error,mod_jk child workerEnv in error state 6
2005-12-05 07:26:00,error,mod_jk child workerEnv in error state 6
2005-12-05 07:26:00,error,mod_jk child workerEnv in error state 6
2005-12-05 07:32:06,error,mod_jk child workerEnv in error state 6
2005-12-05 07:32:06,error,mod_jk child workerEnv in error state 6
2005-12-05 07:32:06,error,mod_jk child workerEnv in error state 6
2005-12-05 07:32:06,error,mod_jk child workerEnv in error state 6
2005-12-05 07:37:58,error,mod_jk child workerEnv in error state 6
2005-12-05 07:37:58,error,mod_jk child workerEnv in error state 6
2005-12-05 07:37:58,error,mod_jk child workerEnv in error state 6
2005-12-05 07:37:58,error,mod_jk child workerEnv in error state 6
2005-12-05 07:43:16,error,mod_jk child workerEnv in error state 7
2005-12-05 07:43:16,error,mod_jk child workerEnv in error state 7
2005-12-05 07:43:16,error,mod_jk child workerEnv in error state 6
2005-12-05 07:43:19,error,mod_jk child workerEnv in error state 7
2005-12-05 07:47:22,error,mod_jk child workerEnv in error state 8
2005-12-05 07:47:23,error,mod_jk child workerEnv in error state 6
2005-12-05 07:47:40,error,mod_jk child workerEnv in error state 7
2005-12-05 07:47:40,error,mod_jk child workerEnv in error state 8
2005-12-05 07:48:55,error,mod_jk child workerEnv in error state 6
2005-12-05 07:48:55,error,mod_jk child workerEnv in error state 7
2005-12-05 07:48:56,error,mod_jk child workerEnv in error state 6
2005-12-05 07:48:56,error,mod_jk child workerEnv in error state 7
2005-12-05 07:51:23,error,mod_jk child workerEnv in error state 6
2005-12-05 07:52:02,error,mod_jk child workerEnv in error state 6
2005-12-05 07:52:02,error,mod_jk child workerEnv in error state 7
2005-12-05 07:53:01,error,mod_jk child workerEnv in error state 7
2005-12-05 07:55:08,error,mod_jk child workerEnv in error state 8
2005-12-05 07:55:08,error,mod_jk child workerEnv in error state 7
2005-12-05 07:55:08,error,mod_jk child workerEnv in error state 7
2005-12-05 07:57:02,error,jk2_init() Can't find child 5053 in scoreboard
2005-12-05 07:57:02,error,jk2_init() Can't find child 5054 in scoreboard
2005-12-05 07:57:02,error,mod_jk child workerEnv in error state 6
2005-12-05 07:57:02,error,mod_jk child workerEnv in error state 6
2005-12-05 07:57:02,error,mod_jk child workerEnv in error state 6
2005-12-05 07:57:02,error,mod_jk child workerEnv in error state 8
2005-12-05 07:57:02,error,mod_jk child workerEnv in error state 6
2005-12-05 07:57:02,error,mod_jk child init 1 -2
2005-12-05 07:57:02,error,mod_jk child init 1 -2
2005-12-05 09:09:48,error,[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/
2005-12-05 09:36:14,error,mod_jk child workerEnv in error state 6
2005-12-05 09:36:14,error,mod_jk child workerEnv in error state 6
2005-12-05 09:55:21,error,mod_jk child workerEnv in error state 6
2005-12-05 10:10:33,error,mod_jk child workerEnv in error state 6
2005-12-05 10:17:51,error,mod_jk child workerEnv in error state 6
2005-12-05 10:17:51,error,mod_jk child workerEnv in error state 6
2005-12-05 10:17:51,error,mod_jk child workerEnv in error state 7
2005-12-05 10:17:51,error,mod_jk child workerEnv in error state 7
2005-12-05 10:21:13,error,mod_jk child workerEnv in error state 6
2005-12-05 10:21:13,error,mod_jk child workerEnv in error state 6
2005-12-05 10:21:13,error,mod_jk child workerEnv in error state 6
2005-12-05 10:21:13,error,mod_jk child workerEnv in error state 6
2005-12-05 10:26:31,error,mod_jk child workerEnv in error state 6
2005-12-05 10:26:31,error,mod_jk child workerEnv in error state 6
2005-12-05 10:26:31,error,mod_jk child workerEnv in error state 6
2005-12-05 10:26:31,error,mod_jk child workerEnv in error state 6
2005-12-05 10:26:36,error,mod_jk child workerEnv in error state 6
2005-12-05 10:26:39,error,[client 141.153.150.164] Directory index forbidden by rule: /var/www/html/
2005-12-05 10:28:44,error,[client 198.232.168.9] Directory index forbidden by rule: /var/www/html/
2005-12-05 10:33:44,error,mod_jk child workerEnv in error state 6
2005-12-05 10:33:44,error,mod_jk child workerEnv in error state 6
2005-12-05 10:33:44,error,mod_jk child workerEnv in error state 7
2005-12-05 10:33:44,error,mod_jk child workerEnv in error state 7
2005-12-05 10:38:04,error,mod_jk child workerEnv in error state 8
2005-12-05 10:38:04,error,mod_jk child workerEnv in error state 7
2005-12-05 10:38:04,error,mod_jk child workerEnv in error state 6
2005-12-05 10:38:04,error,mod_jk child workerEnv in error state 7
2005-12-05 10:43:39,error,mod_jk child workerEnv in error state 8
2005-12-05 10:43:41,error,mod_jk child workerEnv in error state 7
2005-12-05 10:43:51,error,mod_jk child workerEnv in error state 7
2005-12-05 10:43:51,error,mod_jk child workerEnv in error state 8
2005-12-05 10:47:17,error,mod_jk child workerEnv in error state 6
2005-12-05 10:47:17,error,mod_jk child workerEnv in error state 6
2005-12-05 10:47:45,error,mod_jk child workerEnv in error state 7
2005-12-05 10:47:45,error,mod_jk child workerEnv in error state 7
2005-12-05 10:47:47,error,mod_jk child workerEnv in error state 6
2005-12-05 10:48:46,error,mod_jk child workerEnv in error state 6
2005-12-05 10:48:48,error,[client 67.166.248.235] Directory index forbidden by rule: /var/www/html/
2005-12-05 10:51:35,error,mod_jk child workerEnv in error state 6
2005-12-05 10:51:35,error,mod_jk child workerEnv in error state 6
2005-12-05 10:52:21,error,mod_jk child workerEnv in error state 6
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 6
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 7
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 8
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 6
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 6
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 6
2005-12-05 10:59:29,error,mod_jk child workerEnv in error state 7
2005-12-05 11:06:51,error,mod_jk child workerEnv in error state 6
2005-12-05 11:06:51,error,mod_jk child workerEnv in error state 7
2005-12-05 11:06:51,error,mod_jk child workerEnv in error state 6
2005-12-05 11:06:52,error,jk2_init() Can't find child 5619 in scoreboard
2005-12-05 11:06:52,error,mod_jk child init 1 -2
2005-12-05 11:06:52,error,jk2_init() Can't find child 5620 in scoreboard
2005-12-05 11:06:52,error,mod_jk child init 1 -2
2005-12-05 11:06:52,error,jk2_init() Can't find child 5621 in scoreboard
2005-12-05 11:06:52,error,mod_jk child init 1 -2
2005-12-05 11:06:52,error,jk2_init() Can't find child 5622 in scoreboard
2005-12-05 11:06:52,error,mod_jk child init 1 -2
2005-12-05 12:36:39,error,mod_jk child workerEnv in error state 7
2005-12-05 12:36:39,error,mod_jk child workerEnv in error state 6
2005-12-05 12:36:39,error,mod_jk child workerEnv in error state 7
2005-12-05 12:36:39,error,mod_jk child workerEnv in error state 6
2005-12-05 12:40:38,error,mod_jk child workerEnv in error state 6
2005-12-05 12:50:43,error,mod_jk child workerEnv in error state 6
2005-12-05 12:50:43,error,mod_jk child workerEnv in error state 6
2005-12-05 12:55:49,error,mod_jk child workerEnv in error state 6
2005-12-05 12:55:49,error,mod_jk child workerEnv in error state 6
2005-12-05 13:00:34,error,mod_jk child workerEnv in error state 6
2005-12-05 13:00:34,error,mod_jk child workerEnv in error state 6
2005-12-05 13:05:24,error,mod_jk child workerEnv in error state 6
2005-12-05 13:10:59,error,mod_jk child workerEnv in error state 6
2005-12-05 13:16:29,error,mod_jk child workerEnv in error state 6
2005-12-05 13:16:29,error,mod_jk child workerEnv in error state 6
2005-12-05 13:16:29,error,mod_jk child workerEnv in error state 6
2005-12-05 13:16:29,error,mod_jk child workerEnv in error state 6
2005-12-05 13:22:48,error,mod_jk child workerEnv in error state 7
2005-12-05 13:22:48,error,mod_jk child workerEnv in error state 7
2005-12-05 13:22:48,error,mod_jk child workerEnv in error state 6
2005-12-05 13:22:48,error,mod_jk child workerEnv in error state 6
2005-12-05 13:28:17,error,mod_jk child workerEnv in error state 7
2005-12-05 13:28:17,error,mod_jk child workerEnv in error state 8
2005-12-05 13:28:17,error,mod_jk child workerEnv in error state 8
2005-12-05 13:28:17,error,mod_jk child workerEnv in error state 8
2005-12-05 13:32:04,error,mod_jk child workerEnv in error state 6
2005-12-05 13:32:04,error,mod_jk child workerEnv in error state 6
2005-12-05 13:32:10,error,mod_jk child workerEnv in error state 7
2005-12-05 13:32:10,error,mod_jk child workerEnv in error state 7
2005-12-05 13:32:30,error,mod_jk child workerEnv in error state 6
2005-12-05 13:32:30,error,mod_jk child workerEnv in error state 6
2005-12-05 13:39:14,error,mod_jk child workerEnv in error state 6
2005-12-05 13:39:13,error,mod_jk child workerEnv in error state 8
2005-12-05 13:39:41,error,mod_jk child workerEnv in error state 8
2005-12-05 13:39:41,error,mod_jk child workerEnv in error state 9
2005-12-05 13:39:41,error,mod_jk child workerEnv in error state 8
2005-12-05 13:43:46,error,mod_jk child workerEnv in error state 6
2005-12-05 13:43:46,error,mod_jk child workerEnv in error state 8
2005-12-05 13:43:46,error,mod_jk child workerEnv in error state 7
2005-12-05 13:44:38,error,mod_jk child workerEnv in error state 6
2005-12-05 13:44:38,error,mod_jk child workerEnv in error state 6
2005-12-05 13:45:08,error,mod_jk child workerEnv in error state 6
2005-12-05 13:45:08,error,mod_jk child workerEnv in error state 8
2005-12-05 13:45:08,error,mod_jk child workerEnv in error state 6
2005-12-05 13:47:11,error,mod_jk child workerEnv in error state 7
2005-12-05 13:47:11,error,mod_jk child workerEnv in error state 6
2005-12-05 13:47:11,error,mod_jk child workerEnv in error state 7
2005-12-05 13:47:11,error,mod_jk child workerEnv in error state 7
2005-12-05 13:52:36,error,mod_jk child workerEnv in error state 6
2005-12-05 13:52:36,error,mod_jk child workerEnv in error state 6
2005-12-05 13:53:35,error,mod_jk child workerEnv in error state 6
2005-12-05 13:53:35,error,mod_jk child workerEnv in error state 8
2005-12-05 13:53:35,error,mod_jk child workerEnv in error state 6
2005-12-05 13:53:35,error,mod_jk child workerEnv in error state 8
2005-12-05 14:01:48,error,mod_jk child workerEnv in error state 7
2005-12-05 14:01:48,error,mod_jk child workerEnv in error state 9
2005-12-05 14:01:48,error,mod_jk child workerEnv in error state 8
2005-12-05 14:11:43,error,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/
2005-12-05 14:11:45,error,mod_jk child workerEnv in error state 7
2005-12-05 15:31:10,error,mod_jk child workerEnv in error state 6
2005-12-05 15:31:10,error,mod_jk child workerEnv in error state 6
2005-12-05 15:31:10,error,mod_jk child workerEnv in error state 6
2005-12-05 15:41:32,error,mod_jk child workerEnv in error state 7
2005-12-05 15:41:32,error,mod_jk child workerEnv in error state 6
2005-12-05 15:41:32,error,mod_jk child workerEnv in error state 7
2005-12-05 15:45:44,error,mod_jk child workerEnv in error state 6
2005-12-05 15:51:20,error,mod_jk child workerEnv in error state 7
2005-12-05 15:51:20,error,mod_jk child workerEnv in error state 7
2005-12-05 15:51:20,error,mod_jk child workerEnv in error state 6
2005-12-05 15:55:32,error,mod_jk child workerEnv in error state 6
2005-12-05 16:02:02,error,mod_jk child workerEnv in error state 6
2005-12-05 16:02:02,error,mod_jk child workerEnv in error state 7
2005-12-05 16:02:02,error,mod_jk child workerEnv in error state 6
2005-12-05 16:07:09,error,mod_jk child workerEnv in error state 7
2005-12-05 16:07:09,error,mod_jk child workerEnv in error state 6
2005-12-05 16:07:09,error,mod_jk child workerEnv in error state 7
2005-12-05 16:10:44,error,mod_jk child workerEnv in error state 6
2005-12-05 16:10:44,error,mod_jk child workerEnv in error state 6
2005-12-05 16:16:36,error,mod_jk child workerEnv in error state 6
2005-12-05 16:16:36,error,mod_jk child workerEnv in error state 6
2005-12-05 16:16:36,error,mod_jk child workerEnv in error state 6
2005-12-05 16:21:29,error,mod_jk child workerEnv in error state 6
2005-12-05 16:21:29,error,mod_jk child workerEnv in error state 6
2005-12-05 16:21:29,error,mod_jk child workerEnv in error state 6
2005-12-05 16:26:05,error,mod_jk child workerEnv in error state 6
2005-12-05 16:26:05,error,mod_jk child workerEnv in error state 6
2005-12-05 16:26:05,error,mod_jk child workerEnv in error state 6
2005-12-05 16:31:52,error,mod_jk child workerEnv in error state 6
2005-12-05 16:31:52,error,mod_jk child workerEnv in error state 6
2005-12-05 16:31:52,error,mod_jk child workerEnv in error state 6
2005-12-05 16:40:06,error,mod_jk child workerEnv in error state 9
2005-12-05 16:40:06,error,mod_jk child workerEnv in error state 6
2005-12-05 16:40:06,error,mod_jk child workerEnv in error state 6
2005-12-05 16:45:04,error,[client 216.216.185.130] Directory index forbidden by rule: /var/www/html/
2005-12-05 17:31:39,error,[client 218.75.106.250] Directory index forbidden by rule: /var/www/html/
2005-12-05 17:31:41,error,mod_jk child workerEnv in error state 6
2005-12-05 17:35:58,error,mod_jk child workerEnv in error state 6
2005-12-05 17:35:58,error,mod_jk child workerEnv in error state 6
2005-12-05 17:40:39,error,mod_jk child workerEnv in error state 6
2005-12-05 17:40:39,error,mod_jk child workerEnv in error state 6
2005-12-05 17:46:06,error,mod_jk child workerEnv in error state 6
2005-12-05 17:46:06,error,mod_jk child workerEnv in error state 6
2005-12-05 17:50:41,error,mod_jk child workerEnv in error state 6
2005-12-05 17:50:41,error,mod_jk child workerEnv in error state 6
2005-12-05 17:55:35,error,mod_jk child workerEnv in error state 6
2005-12-05 17:55:35,error,mod_jk child workerEnv in error state 6
2005-12-05 18:00:26,error,mod_jk child workerEnv in error state 6
2005-12-05 18:10:58,error,mod_jk child workerEnv in error state 6
2005-12-05 18:10:58,error,mod_jk child workerEnv in error state 6
2005-12-05 18:15:47,error,mod_jk child workerEnv in error state 6
2005-12-05 18:15:47,error,mod_jk child workerEnv in error state 6
2005-12-05 18:20:53,error,mod_jk child workerEnv in error state 6
2005-12-05 18:20:53,error,mod_jk child workerEnv in error state 6
2005-12-05 18:27:33,error,mod_jk child workerEnv in error state 6
2005-12-05 18:27:37,error,mod_jk child workerEnv in error state 7
2005-12-05 18:35:53,error,mod_jk child workerEnv in error state 6
2005-12-05 18:35:53,error,mod_jk child workerEnv in error state 6
2005-12-05 18:40:54,error,mod_jk child workerEnv in error state 6
2005-12-05 18:40:54,error,mod_jk child workerEnv in error state 6
2005-12-05 18:45:53,error,mod_jk child workerEnv in error state 6
2005-12-05 18:45:53,error,mod_jk child workerEnv in error state 6
2005-12-05 18:50:31,error,mod_jk child workerEnv in error state 6
2005-12-05 18:56:04,error,mod_jk child workerEnv in error state 6
2005-12-05 18:56:04,error,mod_jk child workerEnv in error state 6
2005-12-05 19:00:44,error,mod_jk child workerEnv in error state 6
2005-12-05 19:00:44,error,mod_jk child workerEnv in error state 6
2005-12-05 19:00:54,error,mod_jk child workerEnv in error state 6
2005-12-05 19:00:56,error,[client 68.228.3.15] Directory index forbidden by rule: /var/www/html/
2005-12-05 19:11:04,error,mod_jk child workerEnv in error state 6
2005-12-05 19:14:09,error,[client 61.220.139.68] Directory index forbidden by rule: /var/www/html/
2005-12-05 19:14:11,error,mod_jk child workerEnv in error state 6
2005-12-05 19:15:57,error,mod_jk child workerEnv in error state 6
